,emb_axis_0,emb_axis_1,emb_axis_2,emb_axis_3,emb_axis_4,emb_axis_5,emb_axis_6,emb_axis_7,emb_axis_8,emb_axis_9,emb_axis_10,emb_axis_11,emb_axis_12,emb_axis_13,emb_axis_14,emb_axis_15,emb_axis_16,emb_axis_17,emb_axis_18,emb_axis_19,emb_axis_20,emb_axis_21,emb_axis_22,emb_axis_23,emb_axis_24,emb_axis_25,emb_axis_26,emb_axis_27,emb_axis_28,emb_axis_29,emb_axis_30,emb_axis_31,emb_axis_32,emb_axis_33,emb_axis_34,emb_axis_35,emb_axis_36,emb_axis_37,emb_axis_38,emb_axis_39,emb_axis_40,emb_axis_41,emb_axis_42,emb_axis_43,emb_axis_44,emb_axis_45,emb_axis_46,emb_axis_47,emb_axis_48,emb_axis_49,emb_axis_50,emb_axis_51,emb_axis_52,emb_axis_53,emb_axis_54,emb_axis_55,emb_axis_56,emb_axis_57,emb_axis_58,emb_axis_59,emb_axis_60,emb_axis_61,emb_axis_62,emb_axis_63,emb_axis_64,emb_axis_65,emb_axis_66,emb_axis_67,emb_axis_68,emb_axis_69,emb_axis_70,emb_axis_71,emb_axis_72,emb_axis_73,emb_axis_74,emb_axis_75,emb_axis_76,emb_axis_77,emb_axis_78,emb_axis_79,emb_axis_80,emb_axis_81,emb_axis_82,emb_axis_83,emb_axis_84,emb_axis_85,emb_axis_86,emb_axis_87,emb_axis_88,emb_axis_89,emb_axis_90,emb_axis_91,emb_axis_92,emb_axis_93,emb_axis_94,emb_axis_95,emb_axis_96,emb_axis_97,emb_axis_98,emb_axis_99
GRE12,-0.18375914,-0.6723315,0.13121702,0.76745766,0.50035006,0.30859846,0.11852401,-1.2180727,0.587467,-0.48203495,0.24149205,0.3055651,0.29475048,0.03944894,0.54726195,-0.350625,0.1601245,-0.25808892,0.80928916,0.34218192,0.22306593,0.90409315,-0.55379033,-0.05578005,0.2711076,-0.52323663,0.9783615,0.19770919,0.5232812,-1.499683,0.3231711,0.98611236,-0.1869985,0.048040546,0.3008265,0.67286605,0.7074765,0.5501369,0.30768543,-0.29338658,-0.4328402,0.373163,-2.7612765,-1.1434188,-0.6132061,-0.36810413,-0.643413,-0.84875196,-0.25197345,-0.70858884,0.24828885,-0.3013126,0.045934346,1.052594,0.45472124,-2.847678,-1.6630774,1.2823116,-0.031078322,-1.152928,-0.41582826,-0.99006355,-0.25177318,0.39446452,0.657049,-0.33280474,1.7223892,-0.037490334,0.99606603,0.45172775,-0.9174528,-1.2011214,0.441124,-0.019883305,-1.0878332,-0.22543244,0.3692921,-0.03494125,0.105680965,-0.42009488,0.2616712,1.3247226,0.07951957,0.45853004,0.056239765,0.023362007,1.6710732,-0.09992543,0.9227286,0.26531467,0.72367036,0.7316308,-1.0472704,-1.014363,-0.06305855,1.0234027,-0.47858262,-0.48822054,-0.51807415,-0.47525117
CFE05,-0.29170907,-0.6234345,-0.9201116,-0.122667685,1.9057206,1.9985985,1.1214074,-0.9351433,-0.7270298,0.18248032,0.2145815,0.39727083,1.4882199,0.21045023,0.75649446,0.68077415,-0.36188933,-0.5834013,0.86821526,-0.10794059,-0.8049369,0.9720365,-1.5088232,-0.6030922,-0.01227197,-1.6777744,1.6596329,0.7325156,-1.2607186,-0.58273596,0.5864936,0.54953706,0.31451628,-0.58310986,0.5232294,1.5535457,1.5227919,0.70192057,0.4983218,-1.3305669,0.12876906,-0.5018637,-3.7833924,-0.6288397,0.50987875,-0.033054806,-0.97452474,-1.0948102,-2.0100784,-0.46148297,0.16094716,0.14122292,0.47390765,2.0951726,-0.08993005,-2.3935442,-1.8109553,0.47944057,1.5660213,-1.038907,0.6654586,-0.05122483,0.88568693,0.8702069,0.49777004,-0.2295065,-0.5472562,-0.63446987,-1.567428,1.8763238,-0.74666476,-1.1444625,-0.09688861,-1.172161,-0.46646333,0.6034519,-0.48327702,1.7496253,0.39916065,0.65457654,-0.6517819,2.1186779,0.069216095,0.9885493,1.2656584,-0.41178837,0.79819965,0.39849496,1.1992592,-0.6205659,2.600523,-0.035589967,-0.95673025,-1.1202806,1.5135106,0.6824272,0.3090492,0.39844865,-0.49614692,0.37911713
BFC10,1.0157475,-0.5758849,0.9383306,1.814145,1.755392,0.033275127,-1.231341,-1.7246836,0.3502009,-0.58147734,-0.7413601,0.103678145,0.68724906,0.5545652,-0.32464027,-0.29276705,-0.64770615,-1.3432698,1.4531361,-1.6773777,-0.0006122811,0.27138224,-0.14248171,0.6625139,1.2755044,-0.8293603,1.578019,-0.047263667,-0.49096262,-0.9584993,-0.24836281,-0.23175761,0.786711,-1.0850229,-0.68505245,0.19122706,0.134255,0.74125236,0.086074665,0.38095322,0.14131878,0.38132662,-2.4178069,-0.6222998,-0.29844058,0.39796636,-1.9264145,-1.4856222,-0.578728,-0.3561437,-0.37619868,-0.4399408,1.0569057,0.96650994,1.4387258,-1.832468,-2.1092193,-0.2083078,0.58109087,-0.7780945,-0.68334717,-1.121434,1.4023596,0.6988504,1.1118356,-0.77515143,-0.3630248,0.42330867,1.2468328,1.6847315,-0.5178586,-1.7571312,0.8946643,0.62493026,-0.56197494,-0.7219191,-0.4701729,-0.43336833,0.051635876,-0.7529572,1.3593323,0.55896,0.843037,-0.3077176,-0.5718693,0.8259894,2.26334,0.27759272,1.7499076,-0.6368287,0.49696964,-0.37198156,-1.3404205,-1.175005,0.12150159,1.6758424,-0.48016572,-0.5045853,-1.0156589,0.68701756
GRE05,0.7308288,-0.06736495,0.6266217,0.852801,1.5560144,1.0080353,-0.3733144,-1.425013,-0.37830955,-0.016147016,0.94926375,1.0302111,0.47675043,0.90265226,1.0129437,-0.44080022,-0.19079727,-0.7198992,0.3927334,-0.7422384,1.5173321,0.3588625,-0.65278983,0.61201376,0.6097476,-1.3142742,1.9915798,0.7841059,-0.17382662,-0.42640418,0.4274618,0.921834,0.24637361,-0.36980093,0.8060244,-0.33544406,0.54741204,0.80848956,0.44821674,0.23722196,0.26040584,-0.23134464,-3.1180968,-1.4659406,-0.67303294,-0.23028924,-1.2742101,-0.8381921,-0.9351051,-0.9024456,0.3589571,-0.6901611,1.107024,0.533493,0.29998782,-1.9425942,-1.2549111,-0.18558964,0.2799288,-0.29681036,-0.14590605,-0.7525788,0.964948,0.4746513,1.5705599,0.71524006,0.40570024,1.42911,-0.37873873,1.0798689,-1.4410625,-1.0008484,1.107624,-0.2649542,-0.4165124,0.77392554,0.024555875,-0.5789667,0.47862232,-0.8585134,0.43045247,1.4361017,0.6640409,-0.5623744,-0.3023502,0.83119535,0.7840547,-0.09360368,1.5665045,0.5513451,1.0176563,0.79009163,-0.6730822,-1.2991223,0.36287907,0.4944522,0.23458672,-0.52855456,-0.37813425,-0.4809506
NOR01,0.62982553,0.5261781,-0.86800313,-0.59816104,1.2102543,-0.7101323,0.6073476,-2.4339502,-0.9382922,0.3133325,0.3905013,0.67665493,0.7601597,-0.3329082,0.19152555,0.48025063,-0.09945091,-0.45511872,-0.3320984,-1.2535933,0.13080847,-0.37468353,-0.5625114,-0.0021026693,0.914358,-1.5950649,1.1026558,-0.015223089,-1.7789406,0.40972236,0.33029014,1.1291451,-0.9021167,0.3068203,0.5724709,1.3898302,1.1402576,2.0257022,-0.46208388,-1.4237505,-0.17544144,-0.035419136,-3.7079477,-0.49703777,-0.27245224,0.5645027,-1.4802512,-0.44354033,-1.917561,0.1749262,-0.79857475,-2.2322116,0.3912108,0.101009324,-0.8758774,-2.8491359,-1.1538529,0.65095794,0.4744745,-0.97679234,0.7191621,-1.3400306,1.1673398,0.43320838,1.2678798,0.3431965,-0.49589986,0.68728787,-0.52306473,2.4645998,-0.42389742,-2.120743,0.92463154,-1.2143035,-2.457108,0.4848769,-0.032830063,1.832068,-0.14042167,-0.25882787,1.6377414,1.4379513,1.1401508,1.003116,1.0005524,1.1409822,0.018859994,-0.24580245,0.95212233,-0.3429451,1.4988596,0.80738723,-0.629659,-1.8772941,0.6570607,1.4622034,-0.26013827,0.26702622,-0.015416863,0.47858375
BOD14,-0.32936022,0.23550577,0.28852394,0.30254504,1.6016126,0.08475601,0.40143576,-2.0130136,-0.053559717,-0.6377619,0.057053577,0.5412128,0.52277017,0.91017884,0.55126953,-1.0968714,0.785583,-1.1653029,1.6607175,-1.0749595,-0.16269733,0.0048980303,-2.1127062,0.569224,1.0803926,-0.23748007,1.3918011,0.29118314,-1.7067771,0.11058713,0.30751538,-0.2539321,0.5951466,-0.17137408,-0.47096676,0.12647794,0.4859221,1.2062392,1.444617,0.37562105,0.6925172,0.12562846,-2.9222686,-0.22290255,-1.1372542,0.8834,-2.5976963,-1.0905923,-1.3399196,-0.46773556,0.18020934,-0.3582221,2.3302078,0.93713313,-0.75317484,-2.4506547,-1.6394184,0.3141961,0.4308452,-0.7608338,0.28517723,-0.40807676,1.020468,0.31424996,2.4225826,0.3822532,0.59221125,-0.55230784,0.14899503,2.6973257,-0.57574695,-1.842201,1.600206,0.33427802,-0.82306033,-0.060914617,-0.5174815,0.45155832,-1.3197122,-0.9578775,0.23471524,1.4586372,1.1249012,0.87837976,-0.91223025,1.4360331,1.4541926,-0.058584187,0.8016479,-0.37058386,1.3114797,-0.0122391535,-1.3487698,-0.3257401,-0.47676817,1.3700248,-0.54152447,-1.2382714,-0.23789291,-0.76339114
CFE07,1.3826286,-0.10763704,0.19003074,0.1696226,0.64884824,-0.09854053,0.6547349,-0.73413396,0.7653724,-0.24800262,-1.1176081,0.21028052,1.9500751,0.37464857,-0.5528595,0.4668418,0.30308655,-0.38964194,2.1674187,-0.6787356,0.58039004,0.079998285,-1.1113714,-0.55489033,1.8158305,-1.5572739,0.94374865,-1.1469877,-1.2215935,0.7509407,-0.18230392,0.94495475,-0.50788105,-1.1125793,-0.5889199,-0.042192113,1.7395246,0.22035523,0.17244127,-0.836261,0.21151733,0.6665935,-2.6378317,-0.051383033,-0.75014883,2.2771716,-1.211848,-0.77594197,-0.014801715,0.61404264,-0.8911824,-0.19597466,1.08128,0.7654078,0.24769819,-1.8725806,-1.4791499,1.0643225,-0.094414905,-1.4002682,-0.933053,-1.2627817,1.1395527,0.36662525,0.26184717,-0.8397022,0.55078137,0.40007317,-0.87292236,1.83391,-0.012425237,-1.2836474,0.706572,-0.41828796,-0.23759687,-0.9720602,0.062117442,0.93667096,0.8424458,0.32712895,0.9314802,0.3840094,0.39754787,1.4416378,0.3888927,0.06399451,2.328112,-0.4758148,1.1170069,0.4913341,0.23573704,-0.12765303,-1.0176696,-0.35526875,-0.3467431,1.313253,0.38477212,0.10191851,-1.0773891,-0.40253368
BFC09,-0.3184009,0.14956827,0.24322434,1.5881349,1.022183,0.8466511,-0.1870052,-1.4607892,-0.16818087,-0.108716615,0.4600104,0.06476891,1.3012668,0.7626714,1.0752757,-1.2677846,0.45897162,-0.5313852,1.8529989,-0.52509475,0.22021623,1.2012047,-1.1800507,0.40461895,0.9203449,-0.8041621,2.3538842,0.9097756,-1.4347118,0.010826369,0.06605972,0.730578,-0.7215214,0.27728942,0.07797426,1.3504777,-0.15574646,1.4369826,-0.44263703,-0.29789445,0.0768116,0.07332676,-2.8675916,-1.2366242,-1.9136437,-0.23529777,-1.5747422,-0.6709024,-1.0281622,0.34215868,-0.23049553,-0.7898349,0.9569912,0.61401397,0.056155402,-2.2348783,-1.3554138,0.696142,0.31899562,-0.85659367,-1.2280084,-1.0208203,0.8344633,1.3454733,1.2741432,0.8122052,-0.15251246,1.6123718,0.39420623,1.0704826,-0.9231446,-0.0033036552,0.8769009,0.046260934,-1.3154504,0.48491406,-0.7916411,0.18705752,0.7003866,-0.14486592,1.5414606,0.47708684,-0.19789328,0.5807188,0.96149683,0.031028463,0.41214576,-0.13734853,1.0792212,-0.6287374,1.1795622,-0.28044802,-0.38886258,-0.021183923,0.23212846,1.3693184,0.3245087,-0.28328797,-0.09425738,-0.28718928
OCM03,0.5223057,0.110623814,0.029983256,-0.470238,1.0267646,1.1969898,0.96206194,-1.4066103,0.40068194,-0.21884799,0.5012604,0.5424764,0.76720625,0.63523865,-0.21277744,-0.2785014,-0.012049558,-1.3464091,1.4228333,-0.9396184,-0.7553082,0.17391157,-0.58648354,-0.29319057,0.7967521,-1.8760909,1.4219054,0.6344949,0.039707612,-0.71197784,0.09592004,0.08666834,-0.20836323,0.5531929,0.385373,0.95773286,0.9584139,1.0519258,0.25145903,-0.6420004,0.43352947,-0.04193265,-2.9373431,-0.92701393,-0.5357238,0.9489592,-2.2173676,-0.759662,-0.47925925,-0.66597396,-0.19245131,-0.08954203,1.1924474,0.7486312,0.4011356,-1.9141253,-0.8847113,0.52214277,0.8595666,-0.60177046,-0.24486163,-0.83986443,0.103609726,1.087045,-0.08501526,-0.29512298,1.252226,0.38142,0.20896742,1.3233597,-1.3310527,-2.063671,0.16640626,0.3854516,-1.5445588,-0.03401129,0.23061883,-0.6241361,0.63663214,-1.9459709,0.44877002,1.26683,1.6935785,0.76083446,-0.63760364,-0.11743888,1.5205176,-0.67389786,0.4313505,0.7157909,0.9300688,0.9022652,-0.39105007,-0.8737868,0.121801265,0.7026166,0.22405137,-0.092683285,0.024552604,0.6557001
UPL01,-0.33691847,0.6602078,-0.66624784,-0.40570292,1.5041924,-0.058968015,0.37609047,-2.617565,-2.2140555,-1.1490939,-0.7198203,0.39397863,1.2859699,0.37873405,0.6384856,0.30477944,-0.54627633,-0.827881,0.30543426,-0.30531946,0.5934122,0.35778472,-0.4643835,0.031794775,-0.5922985,1.5259733,1.2098798,0.01263725,-0.14799781,0.2597839,1.1303005,0.551137,-0.34170943,0.36095917,-0.01244562,0.37199008,0.4229824,-0.022346042,0.024726627,-0.57834125,-0.057472926,-0.56979316,-4.5452423,-1.2356155,-1.8509951,-0.6044311,-0.6662209,-0.97503704,-0.9853545,-0.1605751,-1.4167265,-1.7582821,1.4802574,1.1077136,0.61502767,-3.1052055,-1.6545906,1.3180146,-0.7187657,-0.31298178,-0.39214486,-0.58961815,-0.22131503,1.4163269,1.8700347,-0.07682266,-0.1634931,-0.20343082,0.21994704,1.3850836,0.22289804,-0.9681515,-0.235881,-0.5633117,0.03974633,0.37699857,-1.1816455,-0.13481995,-0.40185833,-1.8961403,-0.12944677,1.4508872,-0.040694997,0.034550674,-0.47314602,-0.11791354,0.21632162,-0.46653652,0.123562574,-0.35826746,1.9409693,-0.079254806,-1.2593147,-0.9983674,0.79067385,2.4832003,0.40058497,0.45600832,-0.24807614,-0.6197917
BOD02,0.0007080697,-0.8049201,0.7059426,0.39916673,1.3903474,0.5023046,-0.08470558,-1.414784,-0.34111717,0.19644672,0.5478447,-0.16942877,0.7394848,1.3544402,1.2701474,-0.50545126,-0.51038694,-0.4647237,1.5505897,-0.6747343,0.09047615,1.348632,-0.38086617,-0.030774603,0.764395,-1.7772712,1.6982336,0.47764474,-0.9054877,-1.3414242,0.22673492,1.423027,-0.33054367,-0.21640721,0.034164935,-0.21106225,1.3827739,0.59399295,-0.45411918,-1.6892923,1.092702,0.40293518,-4.4537263,-0.6976199,0.115468025,-0.24231666,-0.9498022,-0.9610884,-1.5250286,-1.5389149,0.100021824,0.22086078,1.0421177,0.3394756,0.23121849,-2.0449736,-1.8972356,0.14236464,1.2384031,-1.1204766,-0.3146961,-0.84834564,0.118990146,-0.18901062,0.8282305,0.43084317,0.85612607,-0.2813193,-0.10942698,1.2689044,-0.5068945,-1.3929626,0.682581,-0.43564707,-1.0681611,-0.22355184,-0.30901295,1.2663037,0.48076114,0.78210384,-0.36953324,2.0740178,0.13804913,0.118005805,0.55826336,-0.07705395,-0.13734971,0.63572884,0.5503398,-1.131886,2.8334389,0.57248825,0.42219177,-0.68117595,0.83782005,1.0527632,0.52091116,-0.0325258,-0.36967194,0.22813237
BRE10,0.060779225,0.35762227,0.79156613,1.2915633,0.6668813,-0.14571537,-0.08867858,-0.9910718,-0.25280765,-0.2585985,-0.5889392,-0.18568115,0.69214046,0.081688695,0.23438247,-0.64580977,0.76600397,-0.6518641,-0.47827867,-1.1302907,0.49795294,0.7546495,-0.8063785,-0.032168146,0.9079479,-0.54885507,1.5772086,-0.5545702,-1.1927377,-0.1455798,0.12017249,0.32207114,-0.27052224,-1.33439,-0.59320474,0.5794789,0.47864714,0.36223337,0.35801983,0.7347462,-0.58766407,0.027952146,-2.5469124,-0.18805611,-1.5553534,0.43586227,-0.75025624,-0.36062732,-1.2404983,-0.35741818,0.024093186,-1.2437335,0.6765319,0.650344,-0.05089371,-2.1313264,-2.6830301,-0.3320867,-0.9487638,-1.5847602,-1.2431041,-0.81292295,0.4184234,0.2078546,0.6924809,-0.6478325,0.04943552,0.42461884,-0.12547144,1.4771354,-0.41944328,-1.3626437,-0.36051816,0.9366661,-1.0326365,-0.23964204,-0.25778958,-0.301515,-0.006702918,0.22750115,-0.06251643,1.0682976,-0.1383946,0.5706754,1.0508739,1.3298551,1.1987872,-0.41606382,1.0750597,0.09316298,1.3109342,-0.35056466,-0.49186376,-1.0023799,-0.21174006,1.1892602,-1.2820133,-1.222719,-0.7720137,-0.75761104
CFE03,1.4427906,1.5795972,1.174587,-0.1309091,1.0020196,0.85753155,1.4521548,-0.8180716,-0.06412413,0.502333,0.24960923,0.26920208,1.1530757,0.21165362,0.14181904,0.28103465,1.1063306,-0.8136937,0.38176146,-0.16679682,-0.095021546,-0.9258037,-0.7640876,0.3591644,0.7105718,-1.9609134,0.48602837,-0.7751813,-0.92959327,-1.4743195,-0.39554644,0.6945376,-0.055953655,-0.5576416,-0.4231186,1.4141842,0.95767874,1.633089,0.44512576,1.3596475,0.9072972,0.5441997,-3.0413249,0.36430663,0.33171815,1.1462657,-1.2165648,-0.15618876,-0.0868765,-0.21934421,0.1449269,0.7561662,0.1798307,1.8570985,0.07178165,-2.9658253,-1.1418848,0.81631374,2.3003275,-2.0826693,0.06088145,-1.1488225,0.53614587,1.6860937,0.92148393,-0.58797157,-1.0951585,0.6712657,0.5046658,1.8294542,-0.41648328,-2.6527002,-0.052975774,-0.41332468,-1.99282,-1.2953445,-0.465463,-0.47944748,-0.018171497,-1.3395795,0.7082366,2.1108277,1.4755126,-0.8555297,-1.0093746,0.07404696,2.024586,-0.6723708,0.17707247,1.6306089,1.4442058,-0.4973252,-0.4849909,-1.4695716,-0.8038424,0.74242926,-0.35214958,-0.43048114,-1.1149905,0.5227981
GRE02,0.5935518,-1.3123204,0.6945048,0.46999934,-0.04238309,-0.115025744,0.81709164,-1.9106828,-0.004773804,0.16112013,-1.0294101,-0.036733728,1.7826159,0.27800778,0.80170906,-0.56228757,1.0816425,-0.7767125,0.8428712,-0.017444463,0.69223034,0.8006247,0.14536682,0.20696871,1.4700414,-0.3980474,1.1927153,-0.28307706,-1.2586986,-0.5453791,0.19936657,-0.49358568,-1.4877403,0.17098123,-0.7698416,0.004287754,1.51417,1.047069,0.73072815,-0.5836965,-0.21908914,0.14784652,-3.6355495,-0.88159007,-1.5163484,-0.8589217,-0.98132247,-1.157782,-2.6229167,0.2261512,-1.4001825,-0.50850546,0.7985768,1.1182637,0.45262626,-2.7787676,-2.4565766,0.42638016,-0.526523,-0.19205853,1.1596907,-0.65471756,0.9862547,1.9556746,0.70722723,-1.8416371,-0.47284943,1.2936597,0.73992515,0.58878875,-0.5219915,-1.2593856,-0.03649035,0.4554936,1.0136299,-1.2836051,-0.039365806,0.2250445,1.199411,-0.6157638,-0.22510003,1.8827814,0.6179741,0.65094495,-0.7282075,1.0243858,0.8897795,1.2835213,-0.8944063,0.030939724,1.3338382,0.28665638,-0.64106745,-0.9568095,0.99456716,1.3771348,-0.6852886,-0.8778752,0.40640956,0.18696778
BOD15,-0.09416428,-0.5560978,1.3816571,0.41868034,0.5541941,0.189967,1.1076478,-1.72826,0.17418544,-0.122595064,0.658914,0.2855238,1.626372,1.0099627,0.69952506,-0.10992683,1.0811596,0.5184639,1.5085152,-0.5363267,-0.23271653,0.84510815,-0.5712655,-0.016969394,0.45251215,-1.6865288,1.1892004,-0.24162826,-0.8683528,0.23398975,-0.13430703,0.761046,-0.1496254,-0.25015628,0.55063754,0.32813862,0.3101899,1.0813608,0.6364673,-1.2574726,0.119697645,0.2518588,-3.5422583,-0.7676489,-0.31458005,-0.14713593,-1.2964263,-0.9915589,-0.6825202,-0.93893033,-0.1357679,-0.033163216,0.97755337,1.1320139,0.18161476,-1.7386119,-1.3922404,0.85369325,0.50717175,-0.4526437,0.60693073,-0.7693117,-0.7718047,-0.09061855,1.4231366,-0.10863594,0.7495921,0.5613841,0.5482149,1.6994163,-0.3609593,-1.0131102,0.05654524,0.77194935,-1.6187017,-0.11128522,0.007029123,0.7367664,0.88537586,-0.25199673,-0.1426125,0.969192,0.76773614,-0.14700192,-0.04149666,0.32463747,1.019761,-0.61532557,1.7524838,-0.23576353,1.6904382,0.9769839,-0.73097444,-0.58117044,-0.09055416,0.29877523,0.13128927,0.025746346,-0.3258718,-0.44806504
CFE06,0.11784691,-0.49770334,-0.47657236,0.978193,0.7175018,0.09798658,1.0606331,-0.8058047,-0.45522633,-0.050956875,-0.04957326,1.3921084,1.5843381,0.71797484,0.751337,0.077654906,0.29375818,0.036719974,0.96465385,0.38361955,0.6706745,0.07598497,-0.7372266,-0.18731508,0.50451005,-1.99062,0.40742877,0.67341834,-0.5294968,-0.676967,-0.29962033,1.013722,0.13242595,-0.31031576,0.390753,0.24919993,1.2086707,0.7925299,0.08886973,-1.2103276,0.42002246,0.17213553,-2.4495857,-1.1233904,-0.022221807,0.56553763,-1.015482,-0.8814181,-0.34690082,-0.5423317,-0.30461493,0.51118076,-0.07072964,-0.011026829,0.12222089,-1.273421,-0.58324796,0.8754393,0.45836827,0.0067573898,-0.044712227,-1.0222281,-0.552216,0.5405432,0.22811992,0.6378784,-0.27542472,1.2671963,-0.12191738,0.8501118,-0.58206207,-0.8877374,-0.20938413,-0.14427926,-1.3225732,0.87268627,0.07925606,1.069323,0.3031104,-0.086024195,-0.37700433,1.1118429,-0.12593026,0.75991106,0.7386869,0.13287339,0.641723,-1.1142353,0.36616224,-0.5060926,1.4705325,0.6881206,-0.490002,0.09980967,0.64772266,0.8860193,0.83243847,-0.32610297,0.96848494,0.81728745
BFC04,-0.65518296,0.04191479,0.591893,-0.009729734,0.79160315,0.29084942,-0.23824704,-0.77019787,-1.3539065,-0.0026574899,0.64370596,-0.09335479,0.647451,0.22477958,0.09475799,-0.37482843,0.6522042,-0.14544126,1.00447,-0.8973947,-0.14823483,0.4696683,-0.68449396,0.5384201,1.5033919,-1.2125896,1.6527705,-0.012885185,-0.64899683,-1.0410148,-0.13163759,0.80972695,0.13259193,-0.3511636,0.34504986,1.0656935,0.44010648,0.67772245,-0.46331948,-0.38722333,0.9403557,0.19001378,-2.9102974,-0.065372184,-0.8450013,0.78748417,-1.1606222,-0.18183784,-0.813124,-0.9816923,0.59596264,-0.44766688,0.5622525,0.6068855,-0.050883587,-2.3361607,-1.7067063,0.96047294,0.06390265,-0.68573946,-0.5095215,-0.44068807,0.25727555,0.6191887,0.6946412,-0.0969491,0.6276727,0.40842012,0.24513447,1.1492023,-1.1629254,-1.6436582,0.2638932,-0.0353698,-1.2188402,0.077685475,0.3257543,1.0868357,-0.03347825,0.10964226,0.6846422,1.2927139,0.05602157,-0.38249925,-0.21517888,0.15342799,1.081998,-0.67712945,0.22782479,0.07247412,1.1530936,0.2464342,-0.11638903,-1.268988,-0.13856924,1.0115143,0.6909064,-0.24180253,0.006311998,1.0095681
BOD06,0.48545566,0.32797474,0.74364793,0.35142362,0.67623776,0.70029193,0.37815887,-1.4776245,0.54742783,0.8455989,0.6503564,0.7114188,0.93350285,0.6783667,-0.107389055,-0.24959983,0.31934652,-1.7370023,0.5000981,0.62007827,-1.5627165,-0.026675915,-0.777932,0.13969061,1.5197186,-2.543193,1.4347694,-0.23943359,0.5446964,-1.299981,-1.3371004,2.3087041,-1.0790879,-0.25877562,1.3136817,0.42363718,0.4094231,0.7960997,0.6725136,-1.1037562,1.3131132,0.059507433,-4.0850906,-0.84066427,-1.5675734,0.40513402,-1.3973141,0.025129154,-1.5988814,-0.7646749,-0.32984328,0.31766444,1.5133538,0.47087607,0.41163656,-3.3945382,-1.3169644,1.0649356,0.30287972,-0.9315189,0.6912259,-0.91812974,0.14096063,0.6911347,0.10071002,0.8129592,1.0280342,1.7259915,0.0073841847,1.3857893,-1.8848376,-2.8544848,0.3811731,0.028383588,-1.9423462,-1.0038091,-0.04024819,-0.7226917,-0.5264947,-1.6421629,0.41932094,1.1029257,0.79233295,0.36461353,-0.1337477,-0.5985727,0.14979565,0.21774879,0.11555949,0.8590498,1.731724,-0.79968184,-0.67440784,-0.4773626,-0.4270747,1.3000786,0.6538894,-0.8396686,-0.23108442,-0.043740142
LDV07,-0.09043373,-0.34437573,-0.6648478,-0.07520366,1.324727,0.9277416,0.84159184,-1.474761,-0.45958266,-0.4796894,0.47308502,-0.41266355,1.0698224,-0.009439978,0.28010786,-0.6296749,0.33115667,-0.47640353,0.7777509,0.3191618,1.2024286,0.89691633,-0.55490255,0.6786145,0.4069777,0.09393111,1.2236402,0.92783606,0.32230553,0.15884078,0.7476879,1.1029828,-0.2738877,-0.027214741,0.85410744,0.58898294,0.44470102,0.73997957,0.7815964,-0.17050904,0.15529595,-0.31013203,-2.3990502,-0.8364975,-1.4253824,0.39836735,-1.6495621,-0.74499696,-1.2332629,-0.48769498,0.28774673,-0.58557814,0.35402903,0.8170392,0.612502,-2.6686106,-1.5337664,0.90547544,-0.16912724,-0.98115075,-0.95988625,0.04375087,0.22250563,0.74489766,1.504604,-0.29833367,0.12625504,0.6197427,0.5014037,1.0510856,-0.8785277,-1.1427261,0.34317052,0.24527244,-0.60672474,-0.03665732,-0.1531393,0.93245625,0.83835727,0.29801762,1.0383925,1.2079443,-0.29771695,-0.59598744,0.9360972,-0.07728782,0.6592695,-0.7649039,0.5416585,-0.50548923,1.0417211,-0.0909237,-0.29129553,-1.4123176,0.27287257,0.70093733,0.018977705,0.17284016,-0.17276058,-0.14106992
GRE13,0.8106254,0.9809187,0.32495624,-0.80323875,1.7570711,1.2033869,0.8091692,-1.9892168,0.5921171,0.7939161,-0.47756293,0.14806597,0.6131478,0.08571228,0.9630785,-1.6561475,0.7424725,-1.6786844,1.1859994,-0.42817527,-0.61961246,1.1126205,-1.5403764,-0.30147883,1.6775295,-1.1180527,2.4991672,0.6029875,-1.0235626,-0.106263824,0.5540874,-0.09965509,0.9855026,0.04701791,-0.739847,1.2815946,0.46577144,1.2872747,0.73429245,0.093517765,-0.07638848,0.71677727,-3.4240456,-1.2582748,-0.9444277,0.20027003,-1.7897738,-0.66671365,-1.0755553,-0.22621125,0.45536518,-0.54750174,2.226882,0.6269171,-0.041345906,-2.9628026,-1.6222211,2.1889853,0.70868015,-1.1177641,-0.24305616,-0.733567,0.14496984,0.38592127,1.4817942,-0.4392764,0.894413,0.20527838,-0.07396786,1.9889538,-1.1895149,-0.829324,0.4179192,0.39912152,-0.36944136,0.881644,-0.9906851,1.5753044,0.3163697,-0.444247,0.301791,1.1104397,0.03580129,0.42321345,0.3778794,1.0519222,2.2125528,0.31359112,1.5978436,-0.44943404,1.8050296,-0.23726697,-0.39513847,-0.654304,-0.7625805,1.1899223,0.24988107,-0.2858665,-1.2057804,-1.1856899
