,file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
83,BFC04,38.468536,0.14517513,35.43073,38.521435,42.821156,7.3904266,213.34859,375.928,149.16623,324.63522,1.2711892,0.9063536,0.28059703,0.94746035,2.0809913,1.8003943,29.726576,19.0383,22.107914,13.610596,0.97561824,1.2346724,15.128981,0.67408806,-5.21556,-2.710195,7.8239937,2.0027392,-12.44193,-1.5930145,0.03767103,1.8884344,1.2187233,0.7055311,6.7967453,0.7187727,8.681124,1.1560911,15.090658,0.6708487,598.84894,0.51884425,1133.7417,0.2678372,-104.551056,-0.8726296,1646.3815,0.19535622,804.28174,0.512089,-78.41056,-1.05285,2700.663,0.1187598,810.29333,0.5670187,-80.14763,-1.0123922,-9.244087,-0.7260836,17.503675,0.44057506,0.08789228,0.44006678,-0.01906079,-0.67642015,1.3527136,0.9524309,18.319117,0.51037824,-7.455629,-2.068747,9.264345,1.8815095,-19.22282,-1.031983,-2.11646,9.368162,0.028149815,-0.008621215,0.21377909,3.533146,2.0427725,0.31906158,0.2918224,0.17989324,0.25352243,-21.78389
84,CFE11,30.982283,0.27599508,21.034664,33.020676,38.30751,17.272846,301.22415,428.01678,167.8957,217.6454,1.1224836,0.66932905,0.35269666,1.0234325,1.761144,1.4084474,17.023184,11.338228,11.630551,8.057546,1.255949,0.928576,22.776747,0.5515078,16.3463,0.834645,4.3517323,2.968301,-0.94076806,-12.47541,0.07745649,1.5821313,1.5116287,0.57207704,3.6438313,1.5386677,5.602938,3.0410542,25.925076,0.61156493,599.3479,0.3491472,1314.0453,0.16300772,-80.111595,-1.0897566,1665.8866,0.16224952,1027.8701,0.353773,-82.8501,-0.9323001,2721.141,0.10849322,862.35175,0.41384614,-86.61061,-0.8622124,-19.514097,-0.34533143,29.656805,0.28934568,0.0094178235,3.8151162,-0.027396837,-0.45306203,1.6386536,0.70869535,27.012398,0.42733902,17.365421,0.77569735,4.6452527,3.0638824,-3.3485725,-3.6877286,-11.422272,19.612963,-0.022801274,-0.012886091,0.42670357,2.8831732,2.3617673,0.28190586,0.32667726,0.14776163,0.16783652,-20.071312
85,POF03,30.445612,0.1647597,26.647686,29.950136,34.39402,7.746334,220.7992,487.1743,72.298,90.42978,0.5549165,0.7007302,0.1908232,0.47600114,0.8586918,0.6678686,10.092916,6.2132463,8.985341,5.77304,0.30819955,1.0833603,17.559666,0.88657504,6.9986005,1.8419343,10.529502,1.4043787,-2.1086848,-6.888699,0.034322925,1.7694503,1.2512351,0.7759847,5.5871053,0.77489716,9.418329,1.2510982,25.147167,0.4461547,586.6729,0.47802413,1134.2982,0.22020201,-86.244354,-1.0794966,1654.6522,0.20834522,800.54803,0.3917267,-88.40705,-0.94890463,2671.0435,0.11784293,739.028,0.37411729,-89.81059,-0.9196575,-14.957293,-0.55652153,23.471016,0.40185097,0.0801786,0.39850166,-0.018351434,-0.83925074,0.44085106,0.8048099,25.377504,0.49689993,8.294121,1.5969318,14.629239,1.0825071,-2.7959516,-6.0743732,-1.9357791,9.363527,0.03725773,-0.0026215634,0.08868425,3.8897178,2.2112887,0.27192497,0.23616213,0.1641237,0.2405803,-30.603304
86,UPS15,38.30627,0.15477528,35.392437,38.15877,42.932327,7.5398903,227.93317,402.08868,158.5991,307.26428,0.81262475,0.8627319,0.15785342,0.65107924,1.3991222,1.2412689,17.98671,10.17691,14.822937,8.627678,0.56765044,1.0933797,12.608356,1.0753976,8.294021,2.0820544,8.987095,1.6828072,-9.85384,-1.6626474,0.041702922,1.9553405,1.1723791,0.8507705,7.8430066,0.65080124,9.66325,1.3358413,16.013786,0.70498776,591.5259,0.4233731,1175.943,0.23062015,-99.02718,-0.9134489,1714.9238,0.16480017,772.53284,0.58288366,-85.53439,-0.92722565,2711.5928,0.10632332,805.4601,0.635128,-85.42756,-0.92626166,-13.753146,-0.60097665,21.231876,0.44381762,0.08264076,0.4928848,-0.021103311,-0.6475044,0.7861151,0.81718564,17.323606,0.691672,5.8920674,3.0123374,8.87173,1.8647455,-15.102534,-1.0677211,-5.2232428,12.306284,0.03500323,-0.008827206,0.14378627,3.6706634,2.2905536,0.27910668,0.2749667,0.15057692,0.24595955,-26.256252
87,ALS05,37.55038,0.17481223,35.142506,38.23096,42.107094,6.964588,345.3679,490.3332,148.28806,319.7609,1.3849347,0.79726946,0.46266294,1.0689737,2.2024632,1.7398002,26.599787,15.933001,22.228931,13.395889,1.3045812,1.0117153,16.368471,0.83076245,14.244898,1.0575073,7.2288237,2.4768956,-22.981707,-0.94316417,0.04162986,2.2778347,1.1380285,0.8929674,8.63677,0.6635117,10.530226,1.1647382,20.69971,0.60778666,592.74243,0.38516262,1244.271,0.19417702,-73.17641,-1.1097283,1727.173,0.16965939,861.5432,0.54254925,-67.26577,-0.97967654,2867.2725,0.10112597,687.1602,0.78313607,-68.453896,-0.9486694,-17.659407,-0.47562382,25.86595,0.37370473,0.083076656,0.463529,-0.0263249,-0.47678035,1.5152451,0.88027567,19.414246,0.6231775,13.892816,1.0764955,8.4029455,2.263728,-27.352175,-0.7787386,-5.991019,13.148208,0.058151815,-0.0142539255,0.5044478,4.056497,2.3125637,0.33381414,0.32035834,0.09803797,0.12488196,-17.7923
88,BOD04,33.2943,0.19594836,29.933815,34.002087,37.918144,7.984329,242.22076,416.5714,186.98822,394.01566,1.0393431,0.81592035,0.17156163,0.91568094,1.8567982,1.6852366,20.544167,10.518502,16.035456,8.95492,0.6960891,1.0038464,19.433384,0.6988972,4.917683,3.1868527,17.195595,0.94694966,-7.1967487,-2.2355025,0.04393211,2.0221562,1.2620065,0.8210644,6.091192,0.85858214,8.174328,1.6893716,16.554838,0.74755394,625.9653,0.46199387,1161.8555,0.22071357,-74.94874,-1.1412632,1717.2319,0.20372866,787.2454,0.40065297,-68.63919,-1.0996898,2693.6462,0.12384934,776.89716,0.36069846,-68.50571,-1.1009661,-12.013042,-0.6132312,18.412785,0.4499436,0.067221075,0.5650239,-0.021210365,-0.6477514,0.882382,0.79818857,23.255527,0.49841446,1.5742067,9.9014,18.604126,0.9548218,-8.734903,-1.987626,-7.3111777,14.422133,0.02673387,-0.010814499,0.1738559,3.7716444,1.9322015,0.3726923,0.37489337,0.14078498,0.19324885,-23.627008
89,GRE07,28.44149,0.22726741,23.87167,27.508713,32.02552,8.153851,224.07591,466.1161,101.15288,285.4422,0.6192128,0.95482266,0.10585373,0.43296325,1.0468585,0.9410048,12.430807,8.261309,11.742129,8.793533,0.302601,1.2492555,10.301356,1.2988662,12.5206375,0.8956607,7.1309333,1.9632306,-2.754469,-4.8773737,0.03702402,1.5395159,1.407934,0.72186506,3.386867,1.2832583,2.4629247,3.2146492,17.841063,0.49780816,505.8564,0.45377672,1148.3501,0.20358768,-102.02854,-0.923852,1534.663,0.19399999,796.9679,0.39295205,-103.465065,-0.8476135,2556.9065,0.116082445,657.39795,0.43048245,-103.98876,-0.8327123,-11.056564,-0.6938698,18.097963,0.507579,0.043005362,0.84679955,-0.021016583,-0.62536615,0.4990539,0.8224008,17.71151,0.6652053,12.045301,1.0147803,8.311019,1.9528143,-6.24297,-2.4064987,-5.248591,12.138641,-0.022647088,-0.004571122,0.0750859,2.7653632,2.004816,0.25905028,0.2238508,0.23575301,0.33279994,-30.00086
90,LYO11,33.173958,0.20946218,29.080868,33.323307,37.91894,8.838074,366.3351,611.3147,127.38477,173.6601,0.78145486,0.9956987,0.11665036,0.5436361,1.3327264,1.216076,21.40411,14.845837,15.440114,10.589197,0.5328837,1.3285594,13.095425,1.2117634,2.8678558,4.850168,14.110522,1.112134,-4.720471,-3.760397,0.039655298,1.9589684,1.3548816,0.8411209,5.68561,0.9821547,7.519946,1.4482138,17.787981,0.63746136,582.8002,0.4559815,1132.9692,0.25527602,-106.30508,-0.84674335,1675.3573,0.18818814,785.601,0.5510691,-101.35763,-0.82094336,2693.9106,0.10917036,846.9498,0.5843636,-101.37567,-0.81679785,-12.319134,-0.74020684,19.982029,0.50341094,0.0659025,0.5844849,-0.019888723,-0.7606604,0.81605434,0.95162576,20.57174,0.6876522,5.3543396,2.6318867,17.912329,0.9949552,-10.181866,-1.9788725,-0.16053562,7.4179792,0.03519779,0.00075418776,0.15228345,3.178771,2.5876043,0.21166307,0.19861297,0.16961813,0.27231926,-25.136795
91,OCM02,37.725822,0.13470212,35.642536,37.94788,40.726616,5.0840797,309.65073,634.65344,117.66809,199.77222,0.6254038,0.76229435,0.1753295,0.5488663,0.9852725,0.809943,11.696716,7.429361,9.326789,6.6747594,0.30136856,1.0284427,6.4351435,2.0203135,21.139154,0.69149363,11.801907,1.1160681,-16.180183,-0.9432142,0.028857201,2.1043806,0.98057896,0.8606849,8.086395,0.6190991,11.978346,0.9163377,20.825167,0.49353853,522.37897,0.36943594,1123.6406,0.21401311,-115.97765,-0.78116,1732.5505,0.17782345,750.5302,0.72289944,-101.31367,-0.8026946,2755.4688,0.10863917,752.88763,0.7907372,-100.62317,-0.80957955,-13.450149,-0.63722926,19.418234,0.47581995,0.04152873,0.8710267,-0.030278718,-0.41244477,0.4298361,0.7518717,12.312712,0.9369867,19.322397,0.7967431,11.351984,1.2600931,-22.340946,-0.65275544,-4.106394,8.888598,-0.0049047414,-0.01921689,0.124586254,3.1414206,2.5942464,0.21300653,0.17851266,0.16525058,0.25408295,-30.295536
92,UPS02,30.70587,0.17668164,28.593163,32.067276,34.37592,5.782757,285.05527,333.38306,118.17248,119.99819,1.0438079,0.8169571,0.15855993,0.96885675,1.8153663,1.6568063,21.452318,11.083763,19.10425,10.801027,0.88749033,1.019111,17.656006,0.8715594,18.716858,0.7294858,15.276605,0.93907905,3.8358269,3.8918977,0.05783873,2.132774,1.3793815,0.85988826,6.462811,0.7699914,8.773415,1.5655532,23.988165,0.4964618,505.56265,0.48264182,1167.816,0.22150989,-80.13335,-1.0921683,1583.3668,0.203536,792.58716,0.45030773,-84.322105,-0.9130825,2626.7463,0.10960915,717.67804,0.4988156,-86.04539,-0.87862724,-18.832869,-0.41675398,27.073181,0.3354667,0.042169403,0.918546,-0.023533724,-0.5829253,1.177818,0.7694131,24.04717,0.50125194,20.00296,0.58571666,17.045757,0.9208466,3.3393435,5.0674653,-5.069086,13.062119,0.017344035,-0.006092866,0.2652986,3.981577,2.0067904,0.3312991,0.34638363,0.17003545,0.2928831,-20.554054
93,SEN01,31.964577,0.34121352,16.71953,35.26531,41.228706,24.509176,499.31668,664.4157,387.36884,623.20044,0.7406905,0.67793316,0.26866528,0.6511073,1.1190166,0.85035133,12.842626,9.035653,9.1318445,5.6760645,0.60380626,0.99858576,18.021852,0.7316641,19.699783,0.71757865,16.442715,0.84611434,2.4885354,7.5135927,0.06517042,1.8880061,1.3723818,0.8414081,4.4418,1.4365547,4.1360965,9.263395,15.09062,1.9904023,583.8127,0.37322968,1220.4902,0.19420049,-111.83165,-0.7996628,1701.7086,0.1778612,890.07043,0.5553391,-109.94959,-0.72985965,2782.0083,0.11044423,687.182,0.6263045,-111.24443,-0.70948493,-20.386543,-0.3338207,28.649607,0.26498508,-0.030865477,-1.360456,-0.024308246,-0.6091829,0.8664215,0.74040097,24.178444,0.4609467,19.361574,0.7818684,16.302027,0.9743893,-6.9897757,-2.6512554,-21.407545,30.901264,-0.0927729,-0.00837579,0.30777386,3.8326166,3.0862126,0.16458334,0.1519876,0.1525948,0.18880554,-25.325247
94,OCM14,28.8947,0.18799002,24.898869,28.51242,33.068295,8.169426,225.73152,379.81668,106.209724,328.33978,0.7461915,0.93862385,0.10127573,0.58653283,1.2909791,1.1897035,16.28568,10.004653,15.705382,11.548233,0.48582014,1.2204837,8.986371,1.513657,27.478811,0.45667598,22.407888,0.6878537,-12.0271015,-1.4263223,0.04479412,1.9267315,1.3908129,0.81793875,4.2423687,1.0069002,8.320481,1.2503175,21.966192,0.43458146,499.84006,0.42066982,1053.9349,0.21778955,-89.41315,-1.034618,1718.5494,0.19950512,677.2394,0.71181935,-97.20783,-0.8360816,2663.1272,0.12364057,582.549,0.6122632,-93.42382,-0.8994376,-14.271503,-0.5690047,18.816269,0.4588823,0.031713806,1.2322294,-0.036537644,-0.3833658,0.71212524,0.8843732,14.374644,0.8069623,27.370113,0.48908496,26.69038,0.6174148,-14.278939,-1.3808718,-6.3005114,10.910363,0.007731396,-0.023628376,0.14262502,3.350472,2.1589239,0.2696335,0.2421617,0.18988472,0.3347095,-26.12775
95,PES04,25.450897,0.23805384,22.488373,24.637527,28.131908,5.6435356,247.94676,412.21445,140.30518,350.20602,1.2425195,0.9476409,0.17398152,0.9267486,2.1388042,1.9648226,24.254309,15.009497,17.733917,12.035323,1.083743,1.2265421,19.700844,0.86396915,9.645993,1.3851299,8.484668,1.8754056,-6.169588,-1.9175658,0.040086854,2.0151653,1.4478596,0.8137897,2.8717928,1.5947152,3.169969,4.168897,26.050274,0.5644028,491.70862,0.39563292,1210.6038,0.19053361,-85.90166,-1.0984186,1528.0824,0.17593968,948.9883,0.35915172,-93.39763,-0.92081934,2552.214,0.108849786,890.3735,0.42070234,-96.65434,-0.857777,-16.357983,-0.50439453,25.81131,0.3609684,0.04005053,0.9562667,-0.029365374,-0.52831036,1.5899919,0.90436435,29.947239,0.42314962,10.29193,1.3377049,12.762332,1.3681761,-7.4288,-1.7247766,-3.8584106,11.496183,0.016602088,-0.008717645,0.34370995,2.844482,2.2283454,0.25682795,0.2725322,0.1909036,0.24668479,-18.389532
96,NOR05,35.968414,0.22887196,31.362226,37.85041,42.580914,11.218687,228.38803,395.8043,138.82523,235.61906,2.669091,0.6217899,0.9467495,2.4308279,4.3843894,3.43764,45.777397,23.050398,29.649826,16.966225,3.1620626,0.8619024,24.487167,0.38518932,-5.7522306,-2.4171903,-0.6609784,-23.080984,-9.928101,-1.3394426,0.050007854,2.0408688,1.1598055,0.742858,5.421679,1.1174496,8.895437,1.3176483,20.066677,0.44282874,621.2726,0.35284516,1342.9791,0.16385941,-50.706013,-1.5384326,1624.5427,0.15979935,1002.233,0.345398,-48.71834,-1.3666065,2645.9683,0.09598476,877.6389,0.42765975,-52.816284,-1.2215599,-11.530353,-0.47403553,20.937424,0.32355034,0.061054554,0.62777895,-0.024584545,-0.5439001,3.6551023,0.7492617,26.510569,0.31909034,-7.2094913,-1.9566406,-1.4667126,-10.751923,-12.015817,-1.0919051,-6.298829,13.7556925,0.024536476,-0.015538903,0.93274295,4.0671873,2.2252192,0.360202,0.38129294,0.08411392,0.07672179,-12.128916
97,UPS03,30.476845,0.18326452,27.330467,30.999525,34.598984,7.2685165,262.65775,374.56018,139.42996,227.76813,0.91808414,0.7975865,0.13490501,0.8720485,1.5670795,1.4321746,18.735573,10.359022,14.929476,8.735126,0.7675468,0.99582916,17.588923,0.9043235,20.868902,0.62512875,16.392885,0.9162732,-0.2765836,-52.190464,0.059258748,1.8756843,1.4116373,0.8940422,6.284549,0.75251234,9.07194,1.179668,25.826933,0.4151346,498.0118,0.43232045,1172.0659,0.21032041,-81.59568,-1.0786077,1595.9692,0.19081303,789.0022,0.48259917,-86.872604,-0.8883054,2667.6396,0.09771323,703.20465,0.5841801,-88.31286,-0.8590228,-19.175169,-0.39829138,27.338238,0.3235305,0.043074775,0.86118317,-0.025929429,-0.5372311,1.0193454,0.74968576,24.403303,0.51179934,21.999918,0.5407003,18.07542,0.89638406,-2.197404,-7.367135,-5.4207716,12.701515,0.013166247,-0.010035395,0.25056532,4.064706,2.0183594,0.32457724,0.26969105,0.16855262,0.28964335,-22.04665
98,UPS11,33.56709,0.22917183,31.161898,35.575237,38.30072,7.1388226,446.71042,618.47424,178.1812,281.16583,0.7379768,0.8613701,0.17821397,0.56883466,1.1998222,1.0216082,17.83268,11.811096,12.225776,8.601196,0.58114785,1.1728244,14.121459,1.1204448,17.877327,0.8243367,12.864896,1.3011086,-6.4797573,-2.7937653,0.05917414,1.8467504,1.377829,0.8576281,6.2007275,0.9984475,8.960364,1.9017481,21.393581,0.7272264,593.55,0.39216164,1208.3844,0.20785522,-95.48966,-0.92240095,1737.8928,0.17464583,856.6385,0.55774045,-93.42461,-0.8303175,2796.6553,0.111307375,748.4268,0.6427796,-93.92393,-0.8184743,-17.995762,-0.5194946,26.231897,0.4048143,0.0542321,0.7625202,-0.024129901,-0.58330405,0.8059139,0.9104398,21.288952,0.6026248,18.082783,0.79005235,14.350621,1.3134015,-11.55271,-1.6144059,-4.918592,11.173995,0.017187554,-0.009258332,0.18798096,3.3638277,2.6429465,0.23243012,0.2518865,0.14162162,0.195689,-24.364965
